sid|list|delist|list_entry|delist_entry
688595.SH|20200928|||
688596.SH|20200820|||
688597.SH|20210617|||
688598.SH|20200518|||
688599.SH|20200610|||
688600.SH|20200703|||
688601.SH|20210628|||
688602.SH|20230720||20230719|
688603.SH|20230710||20230707|
688605.SH|20241212||20241211|
688606.SH|20210325|||
688607.SH|20210201|||
688608.SH|20201216|||
688609.SH|20210323|||
688610.SH|20230719||20230718|
688611.SH|20210412|||
688612.SH|20230726||20230725|
688613.SH|20210521|||
688615.SH|20240926||20240925|
688616.SH|20210318|||
688617.SH|20210107|||
688618.SH|20201230|||
688619.SH|20210223|||
688620.SH|20230627||20230626|
688621.SH|20210621|||
688622.SH|20210913|||
688623.SH|20230608||20230607|
688625.SH|20210607|||
688626.SH|20210331|||
688627.SH|20230718||20230717|
688628.SH|20210201|||
688629.SH|20230627||20230626|
688630.SH|20210401|||
688631.SH|20230628||20230627|
688633.SH|20210324|||
688636.SH|20210408|||
688638.SH|20230712||20230711|
688639.SH|20210422|||
688646.SH|20230728||20230727|
688648.SH|20231113||20231110|
688651.SH|20230726||20230725|
688652.SH|20231129||20231128|
688653.SH|20231117||20231116|
688655.SH|20210511|||
688656.SH|20210113|||
688657.SH|20231010||20231009|
688658.SH|20201224|||
688659.SH|20210331|||
688660.SH|20210519|||
688661.SH|20210329|||
688662.SH|20210401|||
688663.SH|20210413|||
688665.SH|20210209|||
688667.SH|20210312|||
688668.SH|20201221|||
688669.SH|20210125|||
688670.SH|20210802|||
688671.SH|20230809||20230808|
688676.SH|20210309|||
688677.SH|20210226|||
688678.SH|20201223|||
688679.SH|20201225|||
688680.SH|20210122|||
688681.SH|20210616|||
688682.SH|20210420|||
688683.SH|20210412|||
688685.SH|20210513|||
688686.SH|20201231|||
688687.SH|20210208|||
688689.SH|20210127|||
688690.SH|20210623|||
688691.SH|20240411||20240410|
688692.SH|20240612||20240611|
688693.SH|20230818||20230817|
688695.SH|20240313||20240312|
688696.SH|20210303|||
688697.SH|20210917|||
688698.SH|20201229|||
688699.SH|20201218|||
688700.SH|20210615|||
688701.SH|20210916|||
688702.SH|20230914||20230913|
688707.SH|20210914|||
688708.SH|20241205||20241204|
688709.SH|20240207||20240206|
688710.SH|20240903||20240902|
688711.SH|20210901|||
688716.SH|20230920||20230919|
688717.SH|20240103||20240103|
688718.SH|20210728|||
688719.SH|20230928||20230927|
688720.SH|20231206||20231205|
688721.SH|20240806||20240807|
688722.SH|20211019|||
688726.SH|20241029||20241028|
688728.SH|20210818|||
688733.SH|20210817|||
688737.SH|20211022|||
688739.SH|20211028|||
688750.SH|20241120||20241119|
688766.SH|20210823|||
688767.SH|20210908|||
688768.SH|20210726|||
688772.SH|20211015|||
688776.SH|20210831|||
688777.SH|20201124|||
688778.SH|20210805|||
688779.SH|20210811|||
688786.SH|20210826|||
688787.SH|20210813|||
688788.SH|20201022|||
688789.SH|20210708|||
688793.SH|20210715|||
688798.SH|20210816|||
688799.SH|20210713|||
688800.SH|20210722|||
688819.SH|20210118|||
688981.SH|20200716|||
689009.SH|20201029|||
T00018.SH|20000719|20061020||
